location_key,date,new_deceased,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,new_confirmed,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9
KW,2020-10-05,4,0,0,0,0,0,0,0,0,0,0,676,0,0,0,0,0,0,0,0,0,0
KY,2020-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KZ,2020-10-01,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0
KZ,2020-07-05,4,0,0,0,0,0,0,0,0,0,0,1109,0,0,0,0,0,0,0,0,0,0
KZ,2020-11-05,0,0,0,0,0,0,0,0,0,0,0,774,0,0,0,0,0,0,0,0,0,0
LA,2020-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,2020-12-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA,2020-11-22,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
LC,2020-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LI,2020-08-24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
LI,2020-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LK,2020-12-25,4,0,0,0,0,0,0,0,0,0,0,674,0,0,0,0,0,0,0,0,0,0
LK,2020-11-25,8,0,0,0,0,0,0,0,0,0,0,473,0,0,0,0,0,0,0,0,0,0
LK,2020-12-06,0,0,0,0,0,0,0,0,0,0,0,798,0,0,0,0,0,0,0,0,0,0
LK,2020-09-29,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
LR,2020-07-18,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
LR,2020-12-26,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
LR,2020-07-30,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LS,2020-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LT,2020-11-03,2,0,0,0,0,0,0,0,0,0,0,1405,0,0,0,0,0,0,0,0,0,0
LT,2020-07-01,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LU,2020-09-29,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0
LU,2020-09-27,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
LU,2020-08-17,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
LV,2020-12-09,15,0,0,0,0,0,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0
LV,2020-12-02,7,0,0,0,0,0,0,0,0,0,0,686,0,0,0,0,0,0,0,0,0,0
LV,2020-11-10,2,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0
LY,2020-12-08,6,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0
LY,2020-08-09,5,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0
LY,2020-08-25,9,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0
ME,2020-07-20,2,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0
ME,2020-12-29,2,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0
ME,2020-07-06,3,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0
ME,2020-10-08,1,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0
ME,2020-11-28,7,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0,0,0,0,0,0,0
ME,2020-12-30,4,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0
MG,2020-07-18,4,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0
MH,2020-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MH,2020-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MH,2020-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MH,2020-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MK,2020-07-26,6,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0
MN,2020-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,2020-12-26,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0
MN,2020-11-01,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
MN,2020-07-13,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
MN,2020-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,2020-11-13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
MO,2020-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,2020-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP,2020-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP,2020-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP,2020-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MP,2020-07-15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MP,2020-12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MQ,2020-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MQ,2020-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MQ,2020-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MR,2020-07-12,2,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0
MR,2020-09-25,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
MS,2020-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT,2020-11-19,3,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0
MU,2020-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MU,2020-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MU,2020-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MU,2020-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MV,2020-10-21,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
MV,2020-10-07,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0
MV,2020-11-25,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
MV,2020-12-26,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
MV,2020-07-31,1,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0
MW,2020-09-16,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
MX,2020-07-24,733,0,0,0,0,0,0,0,0,0,0,8029,0,0,0,0,0,0,0,0,0,0
MX,2020-12-21,887,0,0,0,0,0,0,0,0,0,0,14476,0,0,0,0,0,0,0,0,0,0
MX,2020-09-27,364,0,0,0,0,0,0,0,0,0,0,1840,0,0,0,0,0,0,0,0,0,0
MX,2020-10-30,470,0,0,0,0,0,0,0,0,0,0,6284,0,0,0,0,0,0,0,0,0,0
MX,2020-07-15,804,0,0,0,0,0,0,0,0,0,0,8864,0,0,0,0,0,0,0,0,0,0
MZ,2020-08-08,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
MZ,2020-08-03,1,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0
MZ,2020-12-20,1,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0
MZ,2020-11-03,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0
MZ,2020-08-14,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0
NA,2020-11-17,1,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
NA,2020-07-02,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0
NA,2020-10-29,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0
NA,2020-10-13,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0
NC,2020-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2020-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NE,2020-07-28,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
NE,2020-11-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NF,2020-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NF,2020-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NG,2020-08-27,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0
NG,2020-07-31,4,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0
NI,2020-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NI,2020-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NI,2020-11-02,1,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0
NL,2020-09-21,10,0,0,0,0,0,0,0,0,0,0,2237,0,0,0,0,0,0,0,0,0,0
NO,2020-11-30,4,0,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0
NP,2020-12-07,20,0,0,0,0,0,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,0,0
NP,2020-12-30,9,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0
NR,2020-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR,2020-09-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR,2020-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NU,2020-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NU,2020-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NU,2020-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NU,2020-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NU,2020-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA,2020-12-13,25,0,0,0,0,0,0,0,0,0,0,2422,0,0,0,0,0,0,0,0,0,0
PA,2020-11-30,19,0,0,0,0,0,0,0,0,0,0,1077,0,0,0,0,0,0,0,0,0,0
PA,2020-11-02,14,0,0,0,0,0,0,0,0,0,0,579,0,0,0,0,0,0,0,0,0,0
PG,2020-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PK,2020-12-11,71,0,0,0,0,0,0,0,0,0,0,2729,0,0,0,0,0,0,0,0,0,0
PK,2020-07-31,27,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,0,0,0,0,0,0
PK,2020-10-15,7,0,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0
PL,2020-11-25,580,0,0,0,0,0,0,0,0,0,0,16846,0,0,0,0,0,0,0,0,0,0
PN,2020-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PN,2020-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PN,2020-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PR,2020-07-26,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0
PR,2020-08-13,11,0,0,0,0,0,0,0,0,0,0,682,0,0,0,0,0,0,0,0,0,0
PS,2020-12-25,21,0,0,0,0,0,0,0,0,0,0,1306,0,0,0,0,0,0,0,0,0,0
PS,2020-08-23,7,0,0,0,0,0,0,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0
PT,2020-12-25,78,0,0,0,0,0,0,0,0,0,0,1281,0,0,0,0,0,0,0,0,0,0
PW,2020-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PW,2020-09-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PW,2020-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PY,2020-12-15,20,0,0,0,0,0,0,0,0,0,0,1130,0,0,0,0,0,0,0,0,0,0
PY,2020-12-27,14,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0
QA,2020-12-03,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0
QA,2020-10-18,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0
QA,2020-12-14,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0
RE,2020-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RE,2020-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RE,2020-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RS,2020-10-16,2,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0
RS,2020-10-14,2,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0
RS,2020-10-24,3,0,0,0,0,0,0,0,0,0,0,614,0,0,0,0,0,0,0,0,0,0
RS,2020-09-16,2,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0
RS,2020-12-06,56,0,0,0,0,0,0,0,0,0,0,6557,0,0,0,0,0,0,0,0,0,0
RS,2020-11-25,51,0,0,0,0,0,0,0,0,0,0,7606,0,0,0,0,0,0,0,0,0,0
RU,2020-08-11,129,0,0,0,0,0,0,0,0,0,0,5102,0,0,0,0,0,0,0,0,0,0
RW,2020-09-30,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
RW,2020-11-09,2,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
SA,2020-12-13,11,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0
SA,2020-07-18,39,0,0,0,0,0,0,0,0,0,0,2504,0,0,0,0,0,0,0,0,0,0
SA,2020-10-21,15,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0
SB,2020-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,2020-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,2020-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB,2020-11-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC,2020-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE,2020-12-28,121,0,0,0,0,0,0,0,0,0,0,7091,0,0,0,0,0,0,0,0,0,0
SE,2020-12-18,71,0,0,0,0,0,0,0,0,0,0,7917,0,0,0,0,0,0,0,0,0,0
SG,2020-10-17,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SG,2020-09-30,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
SG,2020-11-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SG,2020-12-28,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
SG,2020-09-15,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
SH,2020-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SI,2020-07-17,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
SJ,2020-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SJ,2020-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SL,2020-09-30,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SL,2020-10-26,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SM,2020-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SM,2020-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SN,2020-09-01,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0
SN,2020-11-06,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
SN,2020-07-14,3,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0
SN,2020-10-27,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
SO,2020-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR,2020-12-24,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0
SR,2020-09-08,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0
SS,2020-07-29,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0
SS,2020-10-19,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
SS,2020-12-01,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
SS,2020-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SS,2020-11-26,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
ST,2020-07-13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
ST,2020-11-28,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
ST,2020-10-28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ST,2020-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SV,2020-12-22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SV,2020-12-07,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SX,2020-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SX,2020-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SX,2020-09-22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SX,2020-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SX,2020-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SY,2020-09-10,3,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
SY,2020-09-08,3,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0
SY,2020-08-19,4,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0
SZ,2020-07-25,4,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0
SZ,2020-09-05,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
TC,2020-12-19,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
TC,2020-11-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TD,2020-12-21,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
TD,2020-09-07,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
TD,2020-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TF,2020-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TF,2020-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TF,2020-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TG,2020-12-22,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
TJ,2020-07-18,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0
TJ,2020-07-07,1,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0
TJ,2020-09-26,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
TJ,2020-10-23,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
TK,2020-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TK,2020-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL,2020-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL,2020-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,2020-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,2020-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,2020-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,2020-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM,2020-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,2020-07-12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
TN,2020-08-07,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
TO,2020-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,2020-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,2020-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,2020-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO,2020-12-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR,2020-12-17,243,0,0,0,0,0,0,0,0,0,0,27515,0,0,0,0,0,0,0,0,0,0
TT,2020-07-28,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
TT,2020-10-20,1,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
TT,2020-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT,2020-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV,2020-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TZ,2020-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TZ,2020-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TZ,2020-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TZ,2020-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UA,2020-07-01,14,0,0,0,0,0,0,0,0,0,0,664,0,0,0,0,0,0,0,0,0,0
UA,2020-08-23,27,0,0,0,0,0,0,0,0,0,0,1987,0,0,0,0,0,0,0,0,0,0
UG,2020-12-31,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0
UG,2020-07-12,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
UM,2020-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UM,2020-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UY,2020-10-07,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
UY,2020-09-14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
UZ,2020-12-24,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0
VA,2020-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,2020-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,2020-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,2020-12-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VC,2020-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VE,2020-09-17,9,0,0,0,0,0,0,0,0,0,0,868,0,0,0,0,0,0,0,0,0,0
VG,2020-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VG,2020-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VN,2020-09-22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
VN,2020-12-20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
